,CustomerId,Gender,Age,AgeGroup,Married,Dependents,noDependents,Referrals,noReferrals,PaperlessBilling,PaymentMethod,OnlineSecurity,OnlineBackup,TechSupport,UnlimitedData,AvgDownloadGB,StartDate,EndDate,EndDateTmp,ChurnLabel,ChurnScore,ChurnCategory,ChurnReason,CustomerLTV,SatisScore,TotalExtraDataCharge,AvgRoamCharge,TotalRoamCharge,Tenure_month,Sum_charge,Monthly_charge,ReasonCategory
5900,C-16063,남성,40,40대,Yes,Yes,3,Yes,1,Yes,신용카드,Yes,Yes,Yes,Yes,57,2016-02-01,,2022-01-01,No,76,,,4952,4,0,52090,3073490,71.0,9349400.0,131682.0,
5901,C-16064,여성,53,50대,No,No,0,No,0,No,이체/메일확인,No,No,No,No,0,2015-09-01,,2022-01-01,No,32,,,5655,5,0,4520,291430,76.0,2235100.0,29409.0,
5902,C-16065,남성,46,40대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,21,2021-04-01,2021-07-01,2021-07-01,Yes,67,Cosumer,Don't know,4934,1,0,16160,48360,4.0,385500.0,96375.0,Other
5903,C-16066,여성,69,60대,Yes,No,0,Yes,5,No,계좌이체,No,No,No,No,0,2019-03-01,,2022-01-01,No,75,,,2628,4,0,17290,379570,34.0,1064100.0,31297.0,
5904,C-16067,남성,31,30대,No,Yes,1,No,0,No,계좌이체,Yes,Yes,Yes,Yes,19,2015-03-01,,2022-01-01,No,65,,,5392,4,0,30060,2105640,82.0,6376400.0,77761.0,
5905,C-16068,남성,50,50대,No,No,0,No,0,No,신용카드,No,No,No,Yes,7,2017-06-01,,2022-01-01,No,53,,,5845,3,0,46560,2002930,55.0,6145700.0,111740.0,
5906,C-16069,여성,54,50대,No,No,0,No,0,Yes,이체/메일확인,No,No,No,No,2,2021-04-01,2021-09-01,2021-09-01,Yes,94,Competitor,Service dissatisfaction,2353,2,22600,41920,209620,6.0,366100.0,61017.0,CS
5907,C-16071,여성,21,20대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2020-12-01,,2022-01-01,No,31,,,5750,3,0,5760,5760,13.0,306900.0,23608.0,
5908,C-16072,남성,77,70대,Yes,Yes,1,Yes,1,Yes,신용카드,Yes,Yes,Yes,No,17,2015-01-01,,2022-01-01,No,60,,,5168,4,124300,34800,2504310,84.0,11466200.0,136502.0,
5909,C-16073,여성,45,40대,No,Yes,2,No,0,No,신용카드,No,No,No,No,0,2019-07-01,,2022-01-01,No,78,,,3416,4,0,34130,614720,30.0,881500.0,29383.0,
5910,C-16074,남성,59,50대,Yes,Yes,3,Yes,4,No,계좌이체,Yes,Yes,Yes,Yes,76,2017-11-01,,2022-01-01,No,59,,,5975,3,0,35600,1350460,50.0,4384000.0,87680.0,
5911,C-16075,여성,53,50대,Yes,No,0,Yes,2,Yes,계좌이체,No,No,No,Yes,9,2017-09-01,2021-10-01,2021-10-01,Yes,69,Competitor,Competitor offered higher download speeds,5732,1,0,56050,2748050,50.0,5529500.0,110590.0,PS
5912,C-16076,여성,57,50대,Yes,Yes,2,Yes,2,No,신용카드,No,No,No,No,0,2020-11-01,,2022-01-01,No,58,,,2843,3,0,40000,80000,14.0,331100.0,23650.0,
5913,C-16077,남성,55,50대,Yes,Yes,3,Yes,8,Yes,계좌이체,No,No,No,No,0,2020-01-01,,2022-01-01,No,71,,,2219,3,0,49830,598220,24.0,720700.0,30029.0,
5914,C-16078,여성,33,30대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,26,2020-05-01,2021-08-01,2021-08-01,Yes,86,Competitor,Competitor offered higher download speeds,5209,1,0,10960,164640,16.0,939900.0,58744.0,PS
5915,C-16079,남성,29,20대,No,No,0,No,0,Yes,신용카드,No,No,No,No,71,2020-10-01,,2022-01-01,No,53,,,5510,5,11300,30850,92660,15.0,1340000.0,89333.0,
5916,C-16080,여성,64,60대,Yes,No,0,Yes,10,No,신용카드,Yes,Yes,Yes,Yes,29,2015-02-01,,2022-01-01,No,71,,,4374,4,0,5310,377870,83.0,6219800.0,74937.0,
5917,C-16081,여성,27,20대,No,No,0,No,0,No,계좌이체,No,No,No,No,0,2020-12-01,,2022-01-01,No,68,,,3061,5,0,51870,51870,13.0,344200.0,26477.0,
5918,C-16082,여성,75,70대,Yes,No,0,Yes,1,Yes,계좌이체,No,Yes,No,Yes,4,2019-02-01,2021-12-01,2021-12-01,Yes,88,Competitor,Competitor offered higher download speeds,3369,1,0,3280,110630,35.0,3876300.0,110751.0,PS
5919,C-16083,여성,56,50대,Yes,No,0,Yes,1,Yes,계좌이체,No,Yes,No,Yes,8,2020-07-01,,2022-01-01,No,54,,,4297,4,0,26440,158310,18.0,1888100.0,104894.0,
5920,C-16084,남성,80,80대,Yes,No,0,Yes,2,Yes,계좌이체,No,Yes,No,Yes,22,2017-07-01,2021-10-01,2021-10-01,Yes,74,Competitor,Competitor offered more data,6245,2,0,49270,2511540,52.0,5206600.0,100127.0,PS
5921,C-16085,여성,79,70대,No,No,0,No,0,Yes,계좌이체,No,No,Yes,Yes,15,2018-11-01,,2022-01-01,No,43,,,3225,5,0,13670,355160,38.0,2968700.0,78124.0,
5922,C-16086,여성,40,40대,No,No,0,No,0,Yes,신용카드,Yes,Yes,No,Yes,30,2017-03-01,2021-04-01,2021-04-01,Yes,78,Cosumer,Don't know,6006,1,0,40570,1986090,50.0,3553100.0,71062.0,Other
5923,C-16087,남성,51,50대,Yes,No,0,Yes,2,Yes,계좌이체,No,Yes,No,Yes,15,2019-01-01,2021-01-01,2021-01-01,Yes,72,Competitor,Competitor made better offer,4734,3,0,3390,81360,25.0,3027500.0,121100.0,PS
5924,C-16088,남성,62,60대,No,No,0,No,0,Yes,계좌이체,Yes,Yes,Yes,Yes,18,2015-04-01,,2022-01-01,No,22,,,5388,3,0,0,0,81.0,5716100.0,70569.0,
5925,C-16089,남성,48,40대,No,Yes,3,No,0,Yes,신용카드,No,No,No,No,0,2016-05-01,,2022-01-01,No,79,,,4262,3,0,25430,1421880,68.0,1997100.0,29369.0,
5926,C-16090,남성,38,30대,No,No,0,No,0,Yes,신용카드,No,Yes,No,Yes,4,2018-02-01,2021-10-01,2021-10-01,Yes,100,Competitor,Competitor offered more data,3051,2,0,0,0,45.0,2867300.0,63718.0,PS
5927,C-16091,남성,32,30대,Yes,No,0,Yes,8,Yes,계좌이체,No,Yes,No,Yes,30,2017-02-01,,2022-01-01,No,61,,,3817,5,0,44640,2098860,59.0,5497000.0,93169.0,
5928,C-16092,여성,79,70대,Yes,No,0,Yes,6,Yes,신용카드,Yes,Yes,Yes,Yes,16,2015-01-01,,2022-01-01,No,68,,,5098,3,0,16720,1200060,84.0,11588300.0,137956.0,
5929,C-16093,여성,35,30대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,20,2019-07-01,,2022-01-01,No,68,,,2421,4,0,38530,694050,30.0,2454900.0,81830.0,
5930,C-16094,남성,39,30대,Yes,No,0,Yes,10,Yes,계좌이체,No,No,Yes,Yes,5,2016-10-01,,2022-01-01,No,59,,,4708,3,0,11300,575740,63.0,5601500.0,88913.0,
5931,C-16095,남성,71,70대,Yes,No,0,Yes,1,No,신용카드,Yes,Yes,Yes,No,15,2016-04-01,2021-10-01,2021-10-01,Yes,73,Competitor,Competitor offered higher download speeds,5910,1,169500,33900,2239660,67.0,6279000.0,93716.0,PS
5932,C-16096,여성,26,20대,No,Yes,2,No,0,Yes,계좌이체,No,Yes,No,Yes,85,2017-03-01,,2022-01-01,No,46,,,2405,5,0,19780,910220,58.0,6694900.0,115429.0,
5933,C-16097,남성,40,40대,No,No,0,No,0,Yes,이체/메일확인,No,No,No,No,0,2020-04-01,,2022-01-01,No,70,,,4004,4,0,54920,494380,21.0,493400.0,23495.0,
5934,C-16098,남성,52,50대,No,No,0,No,0,Yes,계좌이체,No,Yes,Yes,Yes,3,2015-09-01,2021-06-01,2021-06-01,Yes,71,Competitor,Competitor offered higher download speeds,6350,3,0,23050,1593750,70.0,8645800.0,123511.0,PS
5935,C-16099,남성,68,60대,Yes,No,0,Yes,1,Yes,계좌이체,No,No,No,Yes,19,2017-03-01,2021-02-01,2021-02-01,Yes,91,Company,Lack of self-service on Website,5166,1,0,10170,476410,48.0,5645300.0,117610.0,CS
5936,C-16100,여성,34,30대,No,Yes,3,No,0,Yes,계좌이체,Yes,No,No,No,56,2020-03-01,2021-03-01,2021-03-01,Yes,86,Company,Lack of self-service on Website,5806,1,90400,28590,343630,13.0,1236200.0,95092.0,CS
5937,C-16101,여성,26,20대,Yes,Yes,3,Yes,9,Yes,계좌이체,Yes,Yes,No,Yes,59,2015-01-01,,2022-01-01,No,30,,,4213,3,0,13450,964120,84.0,9475700.0,112806.0,
5938,C-16102,남성,39,30대,No,No,0,No,0,Yes,계좌이체,No,No,Yes,Yes,3,2021-05-01,2021-09-01,2021-09-01,Yes,69,Company,Attitude of support person,3633,2,0,32660,130630,5.0,431800.0,86360.0,PS
5939,C-16103,여성,25,20대,Yes,No,0,Yes,1,No,계좌이체,No,Yes,No,Yes,26,2021-05-01,2021-07-01,2021-07-01,Yes,65,Competitor,Competitor offered more data,3039,1,0,32660,65200,3.0,277800.0,92600.0,PS
5940,C-16104,남성,65,60대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,12,2021-01-01,2021-02-01,2021-02-01,Yes,84,Competitor,Competitor offered more data,5674,2,0,32210,32210,2.0,160800.0,80400.0,PS
5941,C-16105,남성,37,30대,Yes,No,0,Yes,1,Yes,계좌이체,Yes,No,No,Yes,7,2017-07-01,,2022-01-01,No,68,,,4348,4,0,0,0,54.0,2587000.0,47907.0,
5942,C-16106,남성,20,20대,No,No,0,Yes,1,Yes,계좌이체,No,Yes,Yes,Yes,48,2015-04-01,,2022-01-01,No,59,,,6182,5,0,55600,3832960,81.0,7822500.0,96574.0,
5943,C-16107,남성,47,40대,No,No,0,No,0,Yes,계좌이체,No,No,Yes,Yes,4,2019-11-01,,2022-01-01,No,23,,,4900,3,0,0,0,26.0,1645200.0,63277.0,
5944,C-16108,여성,43,40대,Yes,No,0,Yes,6,Yes,계좌이체,No,Yes,Yes,Yes,20,2015-07-01,,2022-01-01,No,38,,,4958,5,0,13220,874060,78.0,8309700.0,106535.0,
5945,C-16109,남성,59,50대,Yes,Yes,2,Yes,4,Yes,계좌이체,No,No,No,No,22,2016-04-01,,2022-01-01,No,65,,,4133,5,79100,56500,3217340,69.0,6088400.0,88238.0,
5946,C-16110,여성,71,70대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,5,2019-11-01,,2022-01-01,No,44,,,2056,4,0,0,0,26.0,1416500.0,54481.0,
5947,C-16111,남성,27,20대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,48,2021-07-01,2021-11-01,2021-11-01,Yes,71,Cosumer,Limited range of services,4207,3,0,0,0,5.0,184200.0,36840.0,PS
5948,C-16112,여성,68,60대,No,No,0,No,0,Yes,계좌이체,No,No,Yes,No,17,2016-03-01,2021-03-01,2021-03-01,Yes,78,Company,Long distance charges,5507,3,124300,38870,2331640,61.0,7501000.0,122967.0,Price
5949,C-16113,여성,30,30대,No,Yes,3,No,0,Yes,신용카드,No,No,Yes,Yes,69,2019-09-01,,2022-01-01,No,64,,,5040,4,0,30740,492340,28.0,2551000.0,91107.0,
5950,C-16114,여성,47,40대,No,No,0,No,0,No,신용카드,No,Yes,No,No,7,2020-11-01,,2022-01-01,No,27,,,3527,5,11300,24070,48140,14.0,883200.0,63086.0,
5951,C-16115,여성,68,60대,No,No,0,No,0,No,신용카드,No,Yes,Yes,Yes,21,2015-09-01,,2022-01-01,No,58,,,5113,4,0,31300,2003260,76.0,6710600.0,88297.0,
5952,C-16116,여성,25,20대,Yes,Yes,2,Yes,4,No,계좌이체,Yes,No,Yes,Yes,59,2015-02-01,,2022-01-01,No,34,,,6171,3,0,36390,2580240,83.0,9705700.0,116936.0,
5953,C-16117,여성,37,30대,No,No,0,No,0,No,신용카드,No,No,No,No,13,2020-10-01,,2022-01-01,No,20,,,3422,5,11300,39440,118310,15.0,825400.0,55027.0,
5954,C-16118,여성,38,30대,Yes,No,0,Yes,1,Yes,신용카드,Yes,No,Yes,Yes,28,2015-01-01,,2022-01-01,No,44,,,5046,3,0,5990,427140,84.0,8315000.0,98988.0,
5955,C-16119,여성,54,50대,No,No,0,No,0,Yes,계좌이체,Yes,Yes,No,Yes,10,2018-11-01,,2022-01-01,No,55,,,3866,4,0,28700,746250,38.0,3103400.0,81668.0,
5956,C-16121,남성,42,40대,No,No,0,No,0,No,계좌이체,Yes,No,No,Yes,3,2016-09-01,,2022-01-01,No,23,,,5957,3,0,54130,2814600,64.0,4103300.0,64114.0,
5957,C-16122,남성,33,30대,No,No,0,No,0,No,계좌이체,Yes,Yes,Yes,Yes,25,2015-01-01,,2022-01-01,No,56,,,6347,3,0,2940,208260,84.0,11194700.0,133270.0,
5958,C-16123,여성,23,20대,No,No,0,Yes,7,Yes,신용카드,Yes,Yes,Yes,Yes,59,2018-01-01,,2022-01-01,No,77,,,3570,3,0,45770,1649120,48.0,5214800.0,108642.0,
5959,C-16124,여성,50,50대,Yes,No,0,Yes,3,No,계좌이체,Yes,Yes,No,Yes,30,2017-03-01,,2022-01-01,No,27,,,5565,4,0,0,0,58.0,3159300.0,54471.0,
5960,C-16125,남성,48,40대,No,No,0,No,0,No,신용카드,No,No,Yes,Yes,20,2016-10-01,,2022-01-01,No,56,,,4138,4,0,41360,2108690,63.0,3582900.0,56871.0,
5961,C-16126,남성,52,50대,No,No,0,No,0,No,계좌이체,No,No,Yes,Yes,22,2020-09-01,,2022-01-01,No,29,,,3030,4,0,0,0,16.0,544500.0,34031.0,
5962,C-16127,남성,27,20대,No,No,0,No,0,No,신용카드,No,No,No,Yes,52,2021-02-01,2021-05-01,2021-05-01,Yes,88,Cosumer,Limited range of services,3190,1,0,38990,116960,4.0,342600.0,85650.0,PS
5963,C-16128,여성,42,40대,No,No,0,No,0,Yes,계좌이체,No,Yes,Yes,Yes,3,2016-05-01,,2022-01-01,No,55,,,4212,3,0,2830,158200,68.0,8480600.0,124715.0,
5964,C-16129,여성,75,70대,No,No,0,No,0,No,계좌이체,No,No,Yes,Yes,16,2020-05-01,2021-09-01,2021-09-01,Yes,87,Company,Price too high,5556,1,0,41580,665910,17.0,1178000.0,69294.0,Price
5965,C-16130,남성,30,30대,Yes,No,0,Yes,7,Yes,계좌이체,No,No,No,Yes,53,2017-05-01,,2022-01-01,No,26,,,3786,5,0,26890,1180850,56.0,5969400.0,106596.0,
5966,C-16131,남성,35,30대,No,No,0,No,0,Yes,계좌이체,Yes,Yes,Yes,No,9,2018-08-01,,2022-01-01,No,80,,,5198,3,56500,9040,262160,41.0,2789300.0,68032.0,
5967,C-16132,남성,20,20대,No,No,0,Yes,5,Yes,이체/메일확인,No,No,No,No,0,2018-08-01,,2022-01-01,No,72,,,4667,3,0,27800,807500,41.0,988400.0,24107.0,
5968,C-16133,여성,79,70대,No,No,0,No,0,Yes,계좌이체,No,No,No,No,23,2019-11-01,2021-09-01,2021-09-01,Yes,81,Competitor,Attitude of service provider,2407,1,0,5760,126560,23.0,1986500.0,86370.0,CS
5969,C-16134,남성,34,30대,No,No,0,No,0,No,계좌이체,No,No,Yes,Yes,25,2020-12-01,,2022-01-01,No,34,,,4148,4,0,26780,26780,13.0,1091800.0,83985.0,
5970,C-16135,남성,26,20대,Yes,Yes,2,Yes,5,No,계좌이체,Yes,No,Yes,No,69,2018-08-01,,2022-01-01,No,33,,,4459,4,45200,41470,1202660,41.0,3333300.0,81300.0,
5971,C-16136,여성,49,40대,Yes,Yes,1,Yes,10,No,신용카드,Yes,Yes,Yes,No,22,2015-05-01,,2022-01-01,No,44,,,5436,3,45200,49160,3343330,80.0,8328300.0,104104.0,
5972,C-16137,남성,66,60대,Yes,No,0,Yes,1,Yes,계좌이체,No,No,No,Yes,16,2018-03-01,,2022-01-01,No,22,,,5381,5,0,2370,79550,46.0,4038700.0,87798.0,
5973,C-16138,남성,32,30대,No,No,0,No,0,No,신용카드,Yes,No,No,Yes,26,2020-12-01,,2022-01-01,No,57,,,4483,4,0,44410,44410,13.0,747400.0,57492.0,
5974,C-16139,여성,78,70대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,17,2018-03-01,2021-04-01,2021-04-01,Yes,100,Cosumer,Don't know,5859,3,0,30510,1126840,38.0,3405900.0,89629.0,Other
5975,C-16140,남성,72,70대,Yes,No,0,Yes,1,Yes,신용카드,No,No,No,Yes,17,2020-07-01,2021-02-01,2021-02-01,Yes,96,Company,Attitude of service provider,4969,3,0,10060,70510,8.0,688300.0,86038.0,CS
5976,C-16141,남성,36,30대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2016-10-01,,2022-01-01,No,65,,,6097,4,0,53560,2733360,63.0,1509900.0,23967.0,
5977,C-16142,남성,58,50대,No,No,0,No,0,Yes,신용카드,No,No,No,No,23,2016-09-01,,2022-01-01,No,40,,,6339,3,79100,6670,347810,64.0,6246100.0,97595.0,
5978,C-16143,남성,40,40대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,26,2020-12-01,,2022-01-01,No,31,,,2269,4,0,31080,31080,13.0,727300.0,55946.0,
5979,C-16144,남성,29,20대,No,No,0,No,0,Yes,신용카드,Yes,No,Yes,Yes,26,2019-04-01,,2022-01-01,No,63,,,5808,4,0,0,0,33.0,1675400.0,50770.0,
5980,C-16145,여성,26,20대,Yes,Yes,3,Yes,4,Yes,계좌이체,No,Yes,Yes,No,85,2015-03-01,,2022-01-01,No,53,,,4098,3,169500,6220,435840,82.0,10631300.0,129650.0,
5981,C-16146,여성,67,60대,Yes,No,0,Yes,6,No,신용카드,Yes,Yes,No,Yes,19,2015-04-01,,2022-01-01,No,69,,,4148,3,0,39100,2693920,81.0,8463000.0,104481.0,
5982,C-16147,여성,25,20대,Yes,No,0,Yes,1,Yes,계좌이체,No,No,No,Yes,27,2018-01-01,2021-07-01,2021-07-01,Yes,95,Competitor,Competitor had better devices,5458,1,0,7680,324650,43.0,4730400.0,110009.0,PS
5983,C-16148,여성,44,40대,No,No,0,No,0,Yes,계좌이체,No,Yes,No,Yes,30,2018-04-01,,2022-01-01,No,76,,,4643,5,0,18760,617880,45.0,5361500.0,119144.0,
5984,C-16149,남성,44,40대,No,No,0,No,0,Yes,신용카드,No,No,No,Yes,13,2020-12-01,,2022-01-01,No,21,,,2451,3,0,17850,17850,13.0,657400.0,50569.0,
5985,C-16150,남성,50,50대,Yes,Yes,1,Yes,2,No,신용카드,No,No,No,No,0,2016-02-01,,2022-01-01,No,59,,,6144,3,0,46560,2746130,71.0,1699500.0,23937.0,
5986,C-16151,남성,50,50대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2020-11-01,,2022-01-01,No,57,,,5983,3,0,45540,90970,14.0,392000.0,28000.0,
5987,C-16152,여성,24,20대,No,No,0,No,0,Yes,신용카드,No,No,No,Yes,73,2020-09-01,,2022-01-01,No,80,,,3154,3,0,22370,89720,16.0,1510700.0,94419.0,
5988,C-16153,여성,39,30대,Yes,No,0,Yes,1,Yes,계좌이체,No,Yes,No,No,13,2018-11-01,2021-06-01,2021-06-01,Yes,83,Cosumer,Poor expertise of online support,5219,2,0,43730,1354640,32.0,3511900.0,109747.0,CS
5989,C-16154,여성,63,60대,Yes,No,0,Yes,6,Yes,계좌이체,No,No,Yes,Yes,22,2015-12-01,,2022-01-01,No,27,,,5401,5,0,20340,1242770,73.0,8889100.0,121768.0,
5990,C-16155,남성,32,30대,No,No,0,No,0,Yes,신용카드,No,No,No,No,0,2017-07-01,,2022-01-01,No,43,,,5293,3,0,54690,2297520,54.0,1239000.0,22944.0,
5991,C-16156,여성,46,40대,No,No,0,No,0,Yes,계좌이체,No,Yes,No,Yes,16,2020-02-01,2021-03-01,2021-03-01,Yes,97,Cosumer,Don't know,5131,2,0,0,0,14.0,518300.0,37021.0,Other
5992,C-16157,남성,69,60대,No,No,0,No,0,No,계좌이체,No,No,No,Yes,4,2020-12-01,,2022-01-01,No,46,,,4320,4,0,32430,32430,13.0,655600.0,50431.0,
5993,C-16158,남성,25,20대,No,No,0,No,0,No,신용카드,Yes,No,Yes,Yes,59,2020-09-01,2021-02-01,2021-02-01,Yes,80,Competitor,Competitor had better devices,3125,1,0,0,0,6.0,283100.0,47183.0,PS
5994,C-16159,여성,21,20대,No,No,0,Yes,10,No,신용카드,Yes,No,No,Yes,71,2015-02-01,,2022-01-01,No,27,,,5097,3,0,55140,3912060,83.0,7550600.0,90971.0,
5995,C-16160,남성,26,20대,No,No,0,No,0,Yes,신용카드,No,No,No,Yes,26,2018-10-01,,2022-01-01,No,27,,,3241,5,0,39550,1067290,39.0,3160200.0,81031.0,
5996,C-16161,남성,60,60대,Yes,Yes,2,Yes,8,No,신용카드,No,No,No,No,0,2016-04-01,,2022-01-01,No,68,,,4937,3,0,33450,1909140,69.0,1714900.0,24854.0,
5997,C-16162,남성,51,50대,No,No,0,No,0,No,신용카드,No,No,No,No,25,2017-12-01,,2022-01-01,No,68,,,5658,3,113000,0,0,49.0,2125400.0,43376.0,
5998,C-16163,남성,45,40대,No,No,0,No,0,Yes,계좌이체,No,No,Yes,Yes,6,2017-08-01,,2022-01-01,No,78,,,3277,3,0,1240,50060,53.0,4607500.0,86934.0,
5999,C-16164,여성,26,20대,Yes,No,0,Yes,7,No,계좌이체,No,Yes,Yes,Yes,48,2018-11-01,,2022-01-01,No,55,,,3350,4,0,12660,329960,38.0,3618100.0,95213.0,
6000,C-16165,여성,20,20대,No,No,0,No,0,No,계좌이체,No,No,No,Yes,76,2020-03-01,,2022-01-01,No,20,,,4922,3,0,7350,73450,22.0,2162400.0,98291.0,
6001,C-16166,남성,21,20대,No,No,0,Yes,6,No,계좌이체,No,No,No,Yes,59,2018-06-01,,2022-01-01,No,20,,,2425,5,0,34690,1074400,43.0,3024600.0,70340.0,
6002,C-16167,남성,34,30대,Yes,No,0,Yes,9,Yes,신용카드,Yes,No,Yes,Yes,9,2020-03-01,,2022-01-01,No,26,,,3519,3,0,24750,246910,22.0,1454300.0,66105.0,
6003,C-16168,남성,27,20대,Yes,No,0,Yes,6,No,신용카드,No,No,No,Yes,59,2019-11-01,,2022-01-01,No,48,,,4253,3,0,4630,64070,26.0,1468300.0,56473.0,
6004,C-16169,남성,34,30대,No,Yes,2,No,0,No,신용카드,No,No,No,No,0,2020-04-01,,2022-01-01,No,67,,,4195,4,0,51750,466130,21.0,507800.0,24181.0,
6005,C-16170,여성,65,60대,Yes,No,0,Yes,5,No,계좌이체,No,No,No,No,0,2015-01-01,,2022-01-01,No,55,,,4397,5,0,9830,706250,84.0,2395600.0,28519.0,
6006,C-16171,여성,55,50대,No,No,0,No,0,Yes,신용카드,Yes,Yes,Yes,Yes,20,2017-07-01,,2022-01-01,No,36,,,5034,4,0,44410,1866080,54.0,4276800.0,79200.0,
6007,C-16172,여성,35,30대,Yes,No,0,Yes,3,No,신용카드,No,No,No,No,0,2020-11-01,,2022-01-01,No,74,,,5761,4,0,6100,12200,14.0,325500.0,23250.0,
6008,C-16173,남성,69,60대,No,No,0,No,0,Yes,계좌이체,No,Yes,No,Yes,3,2019-08-01,2021-09-01,2021-09-01,Yes,90,Competitor,Attitude of service provider,4849,1,0,20910,521500,26.0,2778200.0,106854.0,CS
6009,C-16174,여성,29,20대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,85,2020-08-01,,2022-01-01,No,54,,,4456,4,0,54810,274030,17.0,1684000.0,99059.0,
6010,C-16176,남성,30,30대,No,No,0,No,0,Yes,이체/메일확인,Yes,Yes,Yes,Yes,59,2020-08-01,2021-01-01,2021-01-01,Yes,67,Cosumer,Network reliability,5824,2,0,0,0,6.0,308400.0,51400.0,PS
6011,C-16177,여성,27,20대,Yes,Yes,2,Yes,9,No,계좌이체,Yes,Yes,No,Yes,52,2017-03-01,,2022-01-01,No,33,,,4829,3,0,0,0,58.0,2397100.0,41329.0,
6012,C-16178,여성,44,40대,No,No,0,No,0,Yes,신용카드,Yes,No,Yes,Yes,24,2016-04-01,,2022-01-01,No,41,,,5281,4,0,0,0,69.0,3290200.0,47684.0,
6013,C-16179,남성,79,70대,No,No,0,No,0,No,계좌이체,No,No,No,No,0,2019-04-01,,2022-01-01,No,62,,,5766,4,0,26220,551210,33.0,809800.0,24539.0,
6014,C-16180,남성,64,60대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2020-09-01,,2022-01-01,No,43,,,3962,5,0,4180,16720,16.0,458600.0,28662.0,
6015,C-16181,여성,29,20대,Yes,No,0,Yes,7,No,계좌이체,No,No,No,No,0,2015-08-01,,2022-01-01,No,71,,,5076,3,0,55030,3574080,77.0,1747300.0,22692.0,
6016,C-16182,남성,49,40대,Yes,Yes,3,Yes,2,No,신용카드,No,No,No,No,0,2019-06-01,,2022-01-01,No,29,,,5964,5,0,36730,697100,31.0,732300.0,23623.0,
6017,C-16183,남성,56,50대,No,No,0,No,0,No,신용카드,No,No,No,No,0,2020-12-01,,2022-01-01,No,79,,,2067,5,0,15260,15260,13.0,295700.0,22746.0,
6018,C-16184,남성,80,80대,Yes,No,0,Yes,1,Yes,계좌이체,Yes,No,No,Yes,30,2017-03-01,2021-06-01,2021-06-01,Yes,83,Cosumer,Limited range of services,4788,1,0,24970,1275880,52.0,5664500.0,108933.0,PS
6019,C-16185,남성,38,30대,Yes,No,0,Yes,1,No,신용카드,No,No,No,No,0,2015-01-01,,2022-01-01,No,71,,,6251,3,0,15480,1116210,84.0,2434000.0,28976.0,
6020,C-16186,여성,38,30대,Yes,Yes,2,Yes,1,No,계좌이체,No,No,No,No,0,2015-03-01,,2022-01-01,No,22,,,5169,4,0,54690,3831600,82.0,1933800.0,23583.0,
6021,C-16187,여성,56,50대,Yes,No,0,Yes,7,No,신용카드,No,Yes,No,Yes,19,2018-09-01,,2022-01-01,No,55,,,3676,4,0,37400,1046950,40.0,4254900.0,106372.0,
6022,C-16188,남성,70,70대,Yes,No,0,Yes,7,Yes,계좌이체,Yes,Yes,Yes,Yes,10,2015-02-01,,2022-01-01,No,66,,,4322,3,0,41360,2936420,83.0,9007400.0,108523.0,
6023,C-16189,남성,28,20대,Yes,No,0,Yes,1,No,신용카드,No,No,No,No,0,2020-08-01,,2022-01-01,No,42,,,2894,3,0,5880,29380,17.0,457400.0,26906.0,
6024,C-16190,여성,61,60대,No,No,0,No,0,Yes,계좌이체,No,No,No,Yes,27,2021-07-01,2021-11-01,2021-11-01,Yes,69,Cosumer,Limited range of services,2085,3,0,31190,124640,5.0,464500.0,92900.0,PS
6025,C-16191,남성,73,70대,Yes,No,0,Yes,5,Yes,계좌이체,No,Yes,No,Yes,13,2015-04-01,,2022-01-01,No,21,,,6132,3,0,56390,3891490,81.0,9112400.0,112499.0,
6026,C-16192,여성,33,30대,Yes,Yes,3,Yes,5,No,계좌이체,No,No,No,No,0,2016-04-01,,2022-01-01,No,45,,,5864,3,0,47570,2714260,69.0,1582900.0,22941.0,
6027,C-16193,여성,53,50대,No,No,0,No,0,No,계좌이체,No,Yes,Yes,Yes,13,2015-05-01,,2022-01-01,No,63,,,5750,3,0,0,0,80.0,4206600.0,52582.0,
6028,C-16194,남성,55,50대,No,No,0,No,0,Yes,신용카드,Yes,No,No,Yes,13,2020-12-01,,2022-01-01,No,24,,,2978,3,0,43170,43170,13.0,724500.0,55731.0,
6029,C-16195,여성,80,80대,Yes,Yes,1,Yes,7,No,계좌이체,Yes,Yes,No,Yes,15,2015-02-01,,2022-01-01,No,65,,,5546,4,0,54920,3898390,83.0,6753600.0,81369.0,
